project_id,profile_id,project_title,description,technologies,project_type,year_completed,created_at
a45acb19-02ef-934e-8948-db2201fe513a,00533212-66ae-02c5-a958-90e7b71247c4,Food Delivery Backend,"Microservice backend for order handling, containerised with Docker.","{""Node.js"",""Docker"",""SQL""}",academic,2025,2026-08-10 19:46:00
c1292a5f-2417-6169-10aa-899c16cc39dd,ed1928e5-9bd3-cc80-d800-690a9d5530b0,Secure Login Module,"Implemented hashing, rate limiting and MFA for a web login.","{""Python"",""Flask"",""SQL""}",academic,2024,2026-08-11 21:11:00
10013c45-e0e9-f830-63f6-6d7399a6ee70,6667c06b-f0f4-63a9-ced3-6e6645233269,House Price Prediction,Trained regression models to predict Klang Valley property prices.,"{""Python"",""Machine Learning"",""Statistical Analysis""}",competition,2025,2026-09-16 06:32:00
1de3a9a0-53b2-0d16-33dd-88e65269fd43,845d0f4f-beef-6c30-e6b5-20f5ae73e215,Inventory Tracker CLI,Command-line tool for small-business stock tracking.,"{""C++"",""Git""}",academic,2026,2026-07-07 08:14:00
8db4b491-2fc2-cda8-c1d9-a1f38e9e053a,845d0f4f-beef-6c30-e6b5-20f5ae73e215,Campus Event Booking API,REST API for booking campus events with authentication.,"{""Python"",""FastAPI"",""SQL"",""Git""}",competition,2026,2026-07-07 08:14:00
8dd42f36-3afb-9430-5d92-f083561eedeb,845d0f4f-beef-6c30-e6b5-20f5ae73e215,Library Management System,Desktop system for book loans and returns with a relational database.,"{""Java"",""SQL""}",academic,2025,2026-07-07 08:14:00
e66f2dbc-0964-1f53-c2af-7baba989b468,60ac0afb-7304-109b-f78b-f1c1ac15f7e3,Secure Login Module,"Implemented hashing, rate limiting and MFA for a web login.","{""Python"",""Flask"",""SQL""}",personal,2024,2026-07-18 14:31:00
7cf52bcc-79ea-ed2a-7e0c-04e38508e146,b9d0832f-b5d7-9e8e-8f21-e8ec4e92f237,E-commerce Store,"Full-stack store with cart, checkout and admin dashboard.","{""React"",""Node.js"",""SQL""}",personal,2025,2026-08-18 17:36:00
d55cec3a-3568-0809-1268-358f6cd65311,b9d0832f-b5d7-9e8e-8f21-e8ec4e92f237,Personal Portfolio Website,Responsive portfolio site built with React.,"{""React"",""JavaScript""}",academic,2026,2026-08-18 17:36:00
95b70a31-12ae-6855-987a-3e9aff986fe4,b9d0832f-b5d7-9e8e-8f21-e8ec4e92f237,Covid-19 Malaysia Data Explorer,Exploratory analysis of public MOH datasets with SQL and charts.,"{""SQL"",""Python"",""Data Visualisation""}",personal,2025,2026-08-18 17:36:00
71a57d0b-ae99-21db-ea3d-cbd25ca641ec,396351d0-7b30-6b99-e7de-53d5fb329ae3,Linux Server Monitoring Scripts,"Bash scripts to monitor CPU, memory and disk usage.","{""Linux""}",internship,2025,2026-08-29 05:55:00
ae690e2b-1d9a-06fd-1e58-f6e601d2289d,396351d0-7b30-6b99-e7de-53d5fb329ae3,Serverless Image Resizer,Built an event-driven image pipeline on AWS Lambda and S3.,"{""AWS"",""Cloud Computing"",""Python""}",personal,2026,2026-08-29 05:55:00
2ed1b373-cef1-a123-a016-f69f34a25407,396351d0-7b30-6b99-e7de-53d5fb329ae3,CI/CD Pipeline for Web App,"Automated build, test and deploy with GitHub Actions and Docker.","{""Docker"",""Git"",""Linux""}",personal,2026,2026-08-29 05:55:00
822597ce-6803-5617-571f-fabd820abe75,396351d0-7b30-6b99-e7de-53d5fb329ae3,Phishing Email Detector,Rule-based and ML approach to flag phishing emails.,"{""Python"",""Machine Learning""}",academic,2026,2026-08-29 05:55:00
68368237-3f67-9b26-1ef1-0ccd9b6f01a3,093c7786-a5d4-8c65-51d8-ed0cdd1096b3,CTF Team Participation,Solved web and forensics challenges in a university CTF.,"{""Linux"",""Problem Solving"",""Teamwork""}",academic,2026,2026-08-01 00:06:00
cfb96160-46d5-9102-eb36-b206b2562cfc,093c7786-a5d4-8c65-51d8-ed0cdd1096b3,Phishing Email Detector,Rule-based and ML approach to flag phishing emails.,"{""Python"",""Machine Learning""}",competition,2024,2026-08-01 00:06:00
b32b836d-1a3a-6d88-ac13-7205f5bf829e,4503f517-5f07-46c1-a7c1-ca53dcb9dc82,Retail Inventory Report Automation,Automated weekly inventory reporting from a SQL database.,"{""SQL"",""Excel""}",competition,2025,2026-08-13 09:46:00
7226206e-8023-f539-ef67-91b669461a1f,4503f517-5f07-46c1-a7c1-ca53dcb9dc82,Inventory Tracker CLI,Command-line tool for small-business stock tracking.,"{""C++"",""Git""}",academic,2026,2026-08-13 09:46:00
c22cb468-10ee-6e65-942a-e6d07d416061,4503f517-5f07-46c1-a7c1-ca53dcb9dc82,Covid-19 Malaysia Data Explorer,Exploratory analysis of public MOH datasets with SQL and charts.,"{""SQL"",""Python"",""Data Visualisation""}",competition,2023,2026-08-13 09:46:00
f9f4d6b0-8ef5-04c8-17ea-3df9370a5c57,278e4cfc-579f-875d-d329-4a71b697492f,Campus Event Booking API,REST API for booking campus events with authentication.,"{""Python"",""FastAPI"",""SQL"",""Git""}",academic,2026,2026-07-16 21:20:00
aa0fa575-1411-1c2b-3352-855120c61af6,278e4cfc-579f-875d-d329-4a71b697492f,"Marks, Sales Dashboard",Built an interactive dashboard to track monthly sales KPIs.,"{""Power BI"",""Excel"",""Data Visualisation""}",academic,2026,2026-07-16 21:20:00
546989cf-c6a5-9693-704a-aa017256c86f,bde2c14d-4305-7119-4da7-2051d84fb1fe,Personal Portfolio Website,Responsive portfolio site built with React.,"{""React"",""JavaScript""}",academic,2024,2026-08-13 09:30:00
dfb695fa-930d-721e-5f42-332a4581a3cf,bde2c14d-4305-7119-4da7-2051d84fb1fe,Club Management Web App,Web app for a student club to manage members and events.,"{""JavaScript"",""Flask"",""SQL"",""Teamwork""}",personal,2026,2026-08-13 09:30:00
25fc8b3f-7287-52ed-83aa-1ba73781d9a6,bde2c14d-4305-7119-4da7-2051d84fb1fe,Weather Dashboard,Front-end app consuming a public weather API with charts.,"{""JavaScript"",""Data Visualisation""}",academic,2024,2026-08-13 09:30:00
c2567f37-6ad9-1975-80b3-b45407ac1143,b184add3-1cf9-159b-f2cc-ad215e29579d,Covid-19 Malaysia Data Explorer,Exploratory analysis of public MOH datasets with SQL and charts.,"{""SQL"",""Python"",""Data Visualisation""}",academic,2025,2026-07-08 20:34:00
4fa4414f-2b34-2a75-9104-b9519c0095bb,e1c8cc3e-bf6b-4fd7-3f9b-754c677862ae,CI/CD Pipeline for Web App,"Automated build, test and deploy with GitHub Actions and Docker.","{""Docker"",""Git"",""Linux""}",academic,2026,2026-09-08 16:56:00
53575c83-e3b4-8576-e9d2-310eccd23c50,a94a2ef6-1f2a-09b9-e5ba-54e7f56fc67d,Secure Login Module,"Implemented hashing, rate limiting and MFA for a web login.","{""Python"",""Flask"",""SQL""}",personal,2026,2026-07-24 13:44:00
6210f992-d971-c2db-1760-105385c5d6c0,5b15e527-f7d0-46d0-69f0-3ffee7820d38,Plant Disease Image Classifier,CNN model to detect leaf diseases from photos.,"{""Deep Learning"",""Python""}",academic,2026,2026-07-19 17:33:00
300814d2-cbb5-ab50-cca7-fa3b5d6f07b4,5b15e527-f7d0-46d0-69f0-3ffee7820d38,Customer Churn Analysis,Cleaned and analysed telco customer data to identify churn drivers.,"{""Python"",""Data Analysis"",""Statistical Analysis""}",academic,2024,2026-07-19 17:33:00
45cbf44e-5ede-07dd-dd73-31b5a1305691,5b15e527-f7d0-46d0-69f0-3ffee7820d38,Cooper-Brown Sales Dashboard,Built an interactive dashboard to track monthly sales KPIs.,"{""Power BI"",""Excel"",""Data Visualisation""}",academic,2024,2026-07-19 17:33:00
0e5a4751-d154-c0d5-791b-cb2654b26492,5b15e527-f7d0-46d0-69f0-3ffee7820d38,Retail Inventory Report Automation,Automated weekly inventory reporting from a SQL database.,"{""SQL"",""Excel""}",academic,2025,2026-07-19 17:33:00
9228b90c-5584-3b6a-bd73-f845faa7676f,9ab3d403-5ac7-74f5-096c-638a5ffe6918,Phishing Email Detector,Rule-based and ML approach to flag phishing emails.,"{""Python"",""Machine Learning""}",academic,2024,2026-07-31 10:02:00
3d2d7f73-5e9b-8b75-35f8-39a6306c130f,f1a19dab-7303-a903-8274-9f61431b9f9f,Library Management System,Desktop system for book loans and returns with a relational database.,"{""Java"",""SQL""}",competition,2026,2026-09-03 00:23:00
8e8b30da-7a77-c757-8e1b-e390c3c075f1,f1a19dab-7303-a903-8274-9f61431b9f9f,Campus Event Booking API,REST API for booking campus events with authentication.,"{""Python"",""FastAPI"",""SQL"",""Git""}",academic,2024,2026-09-03 00:23:00
fec64185-93fd-b225-7105-f0920d2d39cb,2d88cdbf-e97a-f873-00d4-c31129a48136,Phishing Email Detector,Rule-based and ML approach to flag phishing emails.,"{""Python"",""Machine Learning""}",competition,2024,2026-07-30 20:39:00
a3a6d436-b1a0-1162-45ea-94bef4e333c8,2b1cd0d3-dace-f960-48d5-a1c51ef9aad8,Weather Dashboard,Front-end app consuming a public weather API with charts.,"{""JavaScript"",""Data Visualisation""}",personal,2025,2026-07-16 14:32:00
a795ed09-8f4b-8b0f-1d1a-123db8258e42,2b1cd0d3-dace-f960-48d5-a1c51ef9aad8,Plant Disease Image Classifier,CNN model to detect leaf diseases from photos.,"{""Deep Learning"",""Python""}",academic,2024,2026-07-16 14:32:00
589f5072-0e99-6979-b84c-570d77b34648,311381e9-a5ea-2820-619e-a1dfe867eaeb,Phishing Email Detector,Rule-based and ML approach to flag phishing emails.,"{""Python"",""Machine Learning""}",academic,2026,2026-09-19 14:40:00
b92491d9-0191-bb80-5ffd-22147abf9970,311381e9-a5ea-2820-619e-a1dfe867eaeb,Secure Login Module,"Implemented hashing, rate limiting and MFA for a web login.","{""Python"",""Flask"",""SQL""}",academic,2025,2026-09-19 14:40:00
9ca9257f-9c03-0e6d-93ef-3396a89b7c8a,311381e9-a5ea-2820-619e-a1dfe867eaeb,CTF Team Participation,Solved web and forensics challenges in a university CTF.,"{""Linux"",""Problem Solving"",""Teamwork""}",competition,2025,2026-09-19 14:40:00
bb64915f-6e96-8d8c-d100-544b0dc856a6,cade2081-e308-2448-1029-2c1270fc3404,E-commerce Store,"Full-stack store with cart, checkout and admin dashboard.","{""React"",""Node.js"",""SQL""}",academic,2024,2026-09-19 07:19:00
3c20dbe6-06d9-2835-06be-ac5ad49d3c77,cade2081-e308-2448-1029-2c1270fc3404,Club Management Web App,Web app for a student club to manage members and events.,"{""JavaScript"",""Flask"",""SQL"",""Teamwork""}",academic,2026,2026-09-19 07:19:00
368c9dea-ca32-8ebf-20f8-8eac1392a86d,c284d2f5-78ec-798b-b883-2e4e0c1d7fd5,Inventory Tracker CLI,Command-line tool for small-business stock tracking.,"{""C++"",""Git""}",personal,2026,2026-07-20 08:22:00
41d21a32-6b1e-c96c-8595-c6c314f2125d,ed584d65-967b-35b8-cd70-38f4f8d822ef,Campus Event Booking API,REST API for booking campus events with authentication.,"{""Python"",""FastAPI"",""SQL"",""Git""}",personal,2025,2026-07-18 12:36:00
abf8106d-a63f-50af-e016-3b1c17669e7a,ae1a309e-ef55-4b80-edd8-ece81af3c49c,Secure Login Module,"Implemented hashing, rate limiting and MFA for a web login.","{""Python"",""Flask"",""SQL""}",academic,2026,2026-08-24 18:50:00
11039e7e-a311-9c9c-1bf5-e3a04201709b,ae1a309e-ef55-4b80-edd8-ece81af3c49c,Library Management System,Desktop system for book loans and returns with a relational database.,"{""Java"",""SQL""}",academic,2026,2026-08-24 18:50:00
1a3ade24-7d22-02dc-02f6-ed3e6111fe2d,ae1a309e-ef55-4b80-edd8-ece81af3c49c,Campus Event Booking API,REST API for booking campus events with authentication.,"{""Python"",""FastAPI"",""SQL"",""Git""}",academic,2025,2026-08-24 18:50:00
62f3c49a-023a-c2b0-6f4c-7ffd0c7ebc71,a51432f8-e03a-aa06-5550-7cf0a0eab37e,Personal Portfolio Website,Responsive portfolio site built with React.,"{""React"",""JavaScript""}",academic,2023,2026-08-13 09:57:00
203b5f17-6f34-3313-8bdc-b8d94c32e1a1,a51432f8-e03a-aa06-5550-7cf0a0eab37e,Weather Dashboard,Front-end app consuming a public weather API with charts.,"{""JavaScript"",""Data Visualisation""}",academic,2026,2026-08-13 09:57:00
d7bcb8d2-5aa2-4f1a-9f88-ac2ab614c52a,f025bd70-ab1e-26b7-5c4e-3ef222d5df3d,Covid-19 Malaysia Data Explorer,Exploratory analysis of public MOH datasets with SQL and charts.,"{""SQL"",""Python"",""Data Visualisation""}",academic,2026,2026-07-15 01:16:00
59ccb1cb-f232-0d50-76ed-51d8b8b98baf,ab7abdeb-7430-ba0d-b0b9-64acaf327821,Covid-19 Malaysia Data Explorer,Exploratory analysis of public MOH datasets with SQL and charts.,"{""SQL"",""Python"",""Data Visualisation""}",competition,2026,2026-08-18 05:42:00
32552d1e-2ad7-71f7-329c-844e0790fd2a,ab7abdeb-7430-ba0d-b0b9-64acaf327821,Customer Churn Analysis,Cleaned and analysed telco customer data to identify churn drivers.,"{""Python"",""Data Analysis"",""Statistical Analysis""}",personal,2026,2026-08-18 05:42:00
efeef98d-cfa0-bb71-a547-f8186531d59c,425e3ac3-b053-8ba8-f455-8bdeae962d14,House Price Prediction,Trained regression models to predict Klang Valley property prices.,"{""Python"",""Machine Learning"",""Statistical Analysis""}",academic,2024,2026-07-19 12:37:00
81066321-1776-3f1c-f31a-21ef4a299380,425e3ac3-b053-8ba8-f455-8bdeae962d14,Student Performance Predictor,Predicted at-risk students from academic records.,"{""Machine Learning"",""Data Analysis"",""R""}",academic,2025,2026-07-19 12:37:00
68427a42-367d-d28c-89a6-3692cfaaa5f9,c6012ed5-f883-f532-d56c-02870cd837a6,Boone-Davis Sales Dashboard,Built an interactive dashboard to track monthly sales KPIs.,"{""Power BI"",""Excel"",""Data Visualisation""}",academic,2025,2026-07-27 20:41:00
c9153fb5-902d-0493-5065-239e1f677eff,53357525-bd32-9999-0197-106fd51b62b3,Club Management Web App,Web app for a student club to manage members and events.,"{""JavaScript"",""Flask"",""SQL"",""Teamwork""}",competition,2026,2026-08-25 23:38:00
309e7f64-b240-9091-8b42-a74516c63710,7cd6aaf9-8053-d634-8eed-838597e18094,"Ramsey, Sales Dashboard",Built an interactive dashboard to track monthly sales KPIs.,"{""Power BI"",""Excel"",""Data Visualisation""}",academic,2025,2026-08-29 21:18:00
ebf9c85b-1bc6-46fb-1438-07dee59728c0,7cd6aaf9-8053-d634-8eed-838597e18094,Food Delivery Backend,"Microservice backend for order handling, containerised with Docker.","{""Node.js"",""Docker"",""SQL""}",academic,2025,2026-08-29 21:18:00
b3dddfb4-541b-8d4d-ad7c-54793c50e9ab,460e372b-ac2d-0f39-10c7-9b7c48a84b3a,Retail Inventory Report Automation,Automated weekly inventory reporting from a SQL database.,"{""SQL"",""Excel""}",internship,2024,2026-07-08 13:49:00
7d511b32-387a-0203-a4a0-3177a12d7387,460e372b-ac2d-0f39-10c7-9b7c48a84b3a,Library Management System,Desktop system for book loans and returns with a relational database.,"{""Java"",""SQL""}",personal,2026,2026-07-08 13:49:00
209503e7-7004-a82a-109b-6cbe65d8a43f,460e372b-ac2d-0f39-10c7-9b7c48a84b3a,Secure Login Module,"Implemented hashing, rate limiting and MFA for a web login.","{""Python"",""Flask"",""SQL""}",academic,2026,2026-07-08 13:49:00
25b900fe-40bc-e9dc-17c8-9a739696dcc3,1ca6edcc-eb40-e2bc-732e-1a5138968e31,Campus Event Booking API,REST API for booking campus events with authentication.,"{""Python"",""FastAPI"",""SQL"",""Git""}",competition,2025,2026-09-15 17:16:00
26768716-a116-9da6-76a0-a1bb0e6e8d63,1ca6edcc-eb40-e2bc-732e-1a5138968e31,Food Delivery Backend,"Microservice backend for order handling, containerised with Docker.","{""Node.js"",""Docker"",""SQL""}",academic,2026,2026-09-15 17:16:00
283ef39c-51b3-2aa5-3d2d-9067800ecda4,1ca6edcc-eb40-e2bc-732e-1a5138968e31,Inventory Tracker CLI,Command-line tool for small-business stock tracking.,"{""C++"",""Git""}",personal,2026,2026-09-15 17:16:00
ab2cece2-51d1-ceb4-8b9d-2d91ebf73308,1ca6edcc-eb40-e2bc-732e-1a5138968e31,Library Management System,Desktop system for book loans and returns with a relational database.,"{""Java"",""SQL""}",competition,2025,2026-09-15 17:16:00
30b072b1-abd2-029b-fa9b-d379e47a5a85,f883dac3-2f1b-621c-28e5-c281905f4447,Sentiment Analysis of Product Reviews,Classified Shopee product reviews using NLP techniques.,"{""Python"",""Natural Language Processing"",""Machine Learning""}",academic,2025,2026-08-11 12:09:00
b75f6198-1642-4dd0-086e-94a75e892d9a,f883dac3-2f1b-621c-28e5-c281905f4447,House Price Prediction,Trained regression models to predict Klang Valley property prices.,"{""Python"",""Machine Learning"",""Statistical Analysis""}",competition,2026,2026-08-11 12:09:00
42a30365-8e97-05d1-2211-f6b8e5d43fe5,f883dac3-2f1b-621c-28e5-c281905f4447,Phishing Email Detector,Rule-based and ML approach to flag phishing emails.,"{""Python"",""Machine Learning""}",competition,2025,2026-08-11 12:09:00
aacefec5-3ac3-a702-1630-80bdccccef95,5a7aea76-0bc4-e069-1af8-8e4665d370e5,Retail Inventory Report Automation,Automated weekly inventory reporting from a SQL database.,"{""SQL"",""Excel""}",academic,2025,2026-08-19 11:58:00
94f314d8-a7f9-fde9-1aee-4fdeb0b4f9ca,5d22cfba-1972-aec9-9476-f6173d8ecdff,Levy-May Sales Dashboard,Built an interactive dashboard to track monthly sales KPIs.,"{""Power BI"",""Excel"",""Data Visualisation""}",internship,2024,2026-08-01 22:28:00
04079115-c79b-5043-3bde-5f617142aa48,5c66f44b-2901-6181-6266-c153736c1975,Food Delivery Backend,"Microservice backend for order handling, containerised with Docker.","{""Node.js"",""Docker"",""SQL""}",academic,2026,2026-07-12 16:31:00
9aaa8e2f-a905-c5a0-bcff-a96272a50d54,c05c2cf8-1709-a4cc-1ba1-f57c5c6aec85,Library Management System,Desktop system for book loans and returns with a relational database.,"{""Java"",""SQL""}",academic,2023,2026-07-04 23:34:00
fb8fce92-8adb-4c5c-3f17-8495f0a60bc9,c05c2cf8-1709-a4cc-1ba1-f57c5c6aec85,Food Delivery Backend,"Microservice backend for order handling, containerised with Docker.","{""Node.js"",""Docker"",""SQL""}",academic,2023,2026-07-04 23:34:00
ff2dea4b-198c-63e5-1fd1-ee4fe9f64460,c05c2cf8-1709-a4cc-1ba1-f57c5c6aec85,Retail Inventory Report Automation,Automated weekly inventory reporting from a SQL database.,"{""SQL"",""Excel""}",competition,2023,2026-07-04 23:34:00
43058924-1ddf-7494-0f21-385dc790396a,b6c00396-3208-e490-6c76-d0efaa7d8c3e,CI/CD Pipeline for Web App,"Automated build, test and deploy with GitHub Actions and Docker.","{""Docker"",""Git"",""Linux""}",academic,2026,2026-09-07 18:45:00
41639896-323d-1faf-b091-0f5065fac328,b6c00396-3208-e490-6c76-d0efaa7d8c3e,House Price Prediction,Trained regression models to predict Klang Valley property prices.,"{""Python"",""Machine Learning"",""Statistical Analysis""}",academic,2026,2026-09-07 18:45:00
34a16bf5-4efc-6158-2b01-774ef094c040,a5285f17-c3c1-a61a-5fe9-88897eef8777,Customer Churn Analysis,Cleaned and analysed telco customer data to identify churn drivers.,"{""Python"",""Data Analysis"",""Statistical Analysis""}",competition,2026,2026-07-09 00:51:00
bc837c6e-6bb4-32d5-6cff-81bf03641bcf,a5285f17-c3c1-a61a-5fe9-88897eef8777,Plant Disease Image Classifier,CNN model to detect leaf diseases from photos.,"{""Deep Learning"",""Python""}",academic,2026,2026-07-09 00:51:00
80fbdb3e-9bda-998e-c3cf-a636b3cbbe72,9e2dcf10-6177-4e24-c34a-c9c46520a744,CTF Team Participation,Solved web and forensics challenges in a university CTF.,"{""Linux"",""Problem Solving"",""Teamwork""}",academic,2026,2026-08-03 14:35:00
9324e145-7a55-0fe5-7fb8-baba507bf7d5,9e2dcf10-6177-4e24-c34a-c9c46520a744,E-commerce Store,"Full-stack store with cart, checkout and admin dashboard.","{""React"",""Node.js"",""SQL""}",academic,2026,2026-08-03 14:35:00
c2c2d3bc-af86-ebc5-9007-11eb46148c45,f1f98512-bada-78c1-c387-68b974021562,Club Management Web App,Web app for a student club to manage members and events.,"{""JavaScript"",""Flask"",""SQL"",""Teamwork""}",academic,2026,2026-08-16 20:00:00
a66d4843-8775-c84a-163a-f6964807f4b6,0f3eb869-4568-1792-0592-6d6a2ae674ae,Customer Churn Analysis,Cleaned and analysed telco customer data to identify churn drivers.,"{""Python"",""Data Analysis"",""Statistical Analysis""}",academic,2026,2026-08-20 17:23:00
041191dc-ad4e-cb45-2e44-9b74aa3b7e3f,0f3eb869-4568-1792-0592-6d6a2ae674ae,Covid-19 Malaysia Data Explorer,Exploratory analysis of public MOH datasets with SQL and charts.,"{""SQL"",""Python"",""Data Visualisation""}",personal,2025,2026-08-20 17:23:00
